Calendar Year,System Type,Inter/Intra,Commodity,Total Miles,Total Breakout Tanks,Operator Count,Operator Count, VALUEOF(PORTAL_DATE),HL Total Pipe Miles,Miles of Gathering
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.3,5,1,31583,2017-03-07 04:06:52,5.3,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,848.12,36,1,31684,2017-03-07 04:06:52,848.12,129.85
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.016,0,1,31723,2017-03-07 04:06:52,11.016,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.334,0,1,31755,2017-03-07 04:06:52,9.334,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.67,0,1,31774,2017-03-07 04:06:52,9.67,9.67
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.5,0,1,31806,2017-03-07 04:06:52,3.5,3.5
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.98,0,1,31816,2017-03-07 04:06:52,1.98,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,219.5,7,1,31822,2017-03-07 04:06:52,219.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,34,2,1,31824,2017-03-07 04:06:52,34,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.4,10,1,31863,2017-03-07 04:06:52,10.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,155.9,3,1,31871,2017-03-07 04:06:52,155.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.1,0,1,31874,2017-03-07 04:06:52,4.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,942.1,35,1,31888,2017-03-07 04:06:52,942.1,68
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.4,0,1,31937,2017-03-07 04:06:52,10.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,47,0,1,31947,2017-03-07 04:06:52,47,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2,0,1,31957,2017-03-07 04:06:52,2,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,6.53,0,1,31983,2017-03-07 04:06:52,6.53,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,127,24,1,32011,2017-03-07 04:06:52,127,9
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,6.52,0,1,32052,2017-03-07 04:06:52,6.52,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,15.16,0,1,32083,2017-03-07 04:06:52,15.16,12.62
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.1,0,1,32096,2017-03-07 04:06:52,2.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,191,0,1,32099,2017-03-07 04:06:52,191,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,661.48,5,1,32103,2017-03-07 04:06:52,661.48,661.48
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,203,0,1,32147,2017-03-07 04:06:52,203,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,1,1,32179,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,1,1,32213,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.5,7,1,32223,2017-03-07 04:06:52,10.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,428.11,8,1,32283,2017-03-07 04:06:52,428.11,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,148.3,6,1,32296,2017-03-07 04:06:52,148.3,22.2
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.44,1,1,32331,2017-03-07 04:06:52,2.44,2.44
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.2,0,1,32346,2017-03-07 04:06:52,13.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.34,0,1,32364,2017-03-07 04:06:52,1.34,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.788,0,1,32365,2017-03-07 04:06:52,1.788,1.788
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.27,0,1,32388,2017-03-07 04:06:52,1.27,1.27
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,114.23,9,1,32407,2017-03-07 04:06:52,114.23,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,45.91,1,1,32411,2017-03-07 04:06:52,45.91,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.02,0,1,32447,2017-03-07 04:06:52,4.02,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17.41,0,1,32455,2017-03-07 04:06:52,17.41,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,24,1,1,32483,2017-03-07 04:06:52,24,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,19.1,0,1,32488,2017-03-07 04:06:52,19.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.9,2,1,32492,2017-03-07 04:06:52,4.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8,3,1,32503,2017-03-07 04:06:52,8,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,16.26,0,1,32507,2017-03-07 04:06:52,16.26,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.7,9,1,32523,2017-03-07 04:06:52,4.7,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,150.51,15,1,32537,2017-03-07 04:06:52,150.51,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.33,0,1,32540,2017-03-07 04:06:52,3.33,3.33
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,698.9,59,1,32551,2017-03-07 04:06:52,698.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.2,0,1,32559,2017-03-07 04:06:52,4.2,4.2
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,2,1,32572,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.25,16,1,32575,2017-03-07 04:06:52,13.25,12.25
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.99,0,1,32602,2017-03-07 04:06:52,4.99,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.15,0,1,32614,2017-03-07 04:06:52,0.15,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,146.77,3,1,32619,2017-03-07 04:06:52,146.77,51.5
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,115.6,1,1,32631,2017-03-07 04:06:52,115.6,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,115.29,0,1,32632,2017-03-07 04:06:52,115.29,115.29
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.3,1,1,32643,2017-03-07 04:06:52,5.3,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,75.86,0,1,32645,2017-03-07 04:06:52,75.86,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,252.81,21,1,32678,2017-03-07 04:06:52,252.81,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.54,3,1,32688,2017-03-07 04:06:52,5.54,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,44.58,1,1,38894,2017-03-07 04:06:52,44.58,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.12,0,1,38899,2017-03-07 04:06:52,2.12,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,60.39,4,1,38913,2017-03-07 04:06:52,60.39,60.39
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,25.39,0,1,38915,2017-03-07 04:06:52,25.39,25.39
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.4,0,1,38919,2017-03-07 04:06:52,11.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,53.57,18,1,38924,2017-03-07 04:06:52,53.57,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.45,2,1,38930,2017-03-07 04:06:52,0.45,0.45
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2,1,1,38933,2017-03-07 04:06:52,2,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1,0,1,38935,2017-03-07 04:06:52,1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.9,0,1,39000,2017-03-07 04:06:52,0.9,0.9
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17.03,2,1,39012,2017-03-07 04:06:52,17.03,0.59
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,43.9,25,1,39013,2017-03-07 04:06:52,43.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.2,0,1,39014,2017-03-07 04:06:52,13.2,13.2
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,203.9,6,1,39023,2017-03-07 04:06:52,203.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.37,0,1,39038,2017-03-07 04:06:52,0.37,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.46,2,1,39046,2017-03-07 04:06:52,4.46,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,149.94,7,1,39055,2017-03-07 04:06:52,149.94,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,55.04,0,1,39065,2017-03-07 04:06:52,55.04,15.55
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,12.187,0,1,39068,2017-03-07 04:06:52,12.187,12.19
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.7,0,1,39069,2017-03-07 04:06:52,10.7,10.7
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,214.9,2,1,39080,2017-03-07 04:06:52,214.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,68.164,0,1,39084,2017-03-07 04:06:52,68.164,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,46,0,1,39085,2017-03-07 04:06:52,46,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,25.05,0,1,39090,2017-03-07 04:06:52,25.05,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,41.9,0,1,39095,2017-03-07 04:06:52,41.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,144.36,0,1,39098,2017-03-07 04:06:52,144.36,144.36
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,22.93,2,1,39099,2017-03-07 04:06:52,22.93,1.64
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,19.36,7,1,39105,2017-03-07 04:06:52,19.36,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,38.3,0,1,39106,2017-03-07 04:06:52,38.3,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.54,0,1,39119,2017-03-07 04:06:52,0.54,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,23.21,0,1,39124,2017-03-07 04:06:52,23.21,23.21
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,56.91,2,1,39135,2017-03-07 04:06:52,56.91,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,2,1,39176,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,208.82,6,1,39183,2017-03-07 04:06:52,208.82,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9,0,1,39189,2017-03-07 04:06:52,9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.8,1,1,39196,2017-03-07 04:06:52,1.8,1.8
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,20.68,0,1,39221,2017-03-07 04:06:52,20.68,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.12,0,1,39227,2017-03-07 04:06:52,5.12,5.12
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,51.65,1,1,39228,2017-03-07 04:06:52,51.65,0.62
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,46.68,4,1,39229,2017-03-07 04:06:52,46.68,2.71
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,60.23,3,1,39239,2017-03-07 04:06:52,60.23,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.541,0,1,39241,2017-03-07 04:06:52,4.541,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,23.94,0,1,39272,2017-03-07 04:06:52,23.94,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,44.31,0,1,39277,2017-03-07 04:06:52,44.31,44.31
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,16.02,0,1,39303,2017-03-07 04:06:52,16.02,16.02
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.22,0,1,39305,2017-03-07 04:06:52,9.22,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,73.162,24,1,39307,2017-03-07 04:06:52,73.162,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,37.415,0,1,39339,2017-03-07 04:06:52,37.415,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.9,9,1,39342,2017-03-07 04:06:52,0.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,22.779,10,1,39349,2017-03-07 04:06:52,22.779,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.1,0,1,39351,2017-03-07 04:06:52,13.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,40.8,3,1,39358,2017-03-07 04:06:52,40.8,40.8
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,175.172,5,1,39368,2017-03-07 04:06:52,175.172,43.593
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.2,0,1,39370,2017-03-07 04:06:52,11.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.81,0,1,39377,2017-03-07 04:06:52,9.81,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.1,0,1,39409,2017-03-07 04:06:52,2.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8,0,1,39424,2017-03-07 04:06:52,8,8
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,6.42,0,1,39426,2017-03-07 04:06:52,6.42,5.16
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.139,0,1,39434,2017-03-07 04:06:52,2.139,2.139
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.72,0,1,39440,2017-03-07 04:06:52,10.72,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,37.6,0,1,300,2017-03-07 04:06:52,37.6,
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,49.3,0,1,402,2017-03-07 04:06:52,49.3,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,35.3,0,1,473,2017-03-07 04:06:52,35.3,4
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,29.17,0,1,994,2017-03-07 04:06:52,29.17,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.488,0,1,1845,2017-03-07 04:06:52,8.488,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7.515,0,1,2714,2017-03-07 04:06:52,7.515,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1137,0,1,2731,2017-03-07 04:06:52,1137,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,31.2,0,1,3156,2017-03-07 04:06:52,31.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,291.82,0,1,3527,2017-03-07 04:06:52,291.82,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,197.39,0,1,3535,2017-03-07 04:06:52,197.39,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,42.93,0,1,4430,2017-03-07 04:06:52,42.93,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1644.38,0,1,4906,2017-03-07 04:06:52,1644.38,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34.8,0,1,9171,2017-03-07 04:06:52,34.8,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,67.96,0,1,11272,2017-03-07 04:06:52,67.96,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,203.8,0,1,12624,2017-03-07 04:06:52,203.8,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,187.09,0,1,12628,2017-03-07 04:06:52,187.09,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,216.09,0,1,12634,2017-03-07 04:06:52,216.09,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,30.36,3,1,15485,2017-03-07 04:06:52,30.36,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,118.4,0,1,18718,2017-03-07 04:06:52,118.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,113.969,0,1,19319,2017-03-07 04:06:52,113.969,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.27,0,1,19410,2017-03-07 04:06:52,0.27,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,69.64,0,1,19892,2017-03-07 04:06:52,69.64,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7.1,0,1,20046,2017-03-07 04:06:52,7.1,7.1
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7.62,0,1,20202,2017-03-07 04:06:52,7.62,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,539.09,0,1,22855,2017-03-07 04:06:52,539.09,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1182.33,0,1,25146,2017-03-07 04:06:52,1182.33,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,139.6,0,1,26026,2017-03-07 04:06:52,139.6,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.72,0,1,26041,2017-03-07 04:06:52,0.72,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,12.8,0,1,26065,2017-03-07 04:06:52,12.8,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,76.29,0,1,26085,2017-03-07 04:06:52,76.29,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1031.35,0,1,26086,2017-03-07 04:06:52,1031.35,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,92.8,0,1,26099,2017-03-07 04:06:52,92.8,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,470.5,0,1,26103,2017-03-07 04:06:52,470.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,16.92,0,1,26112,2017-03-07 04:06:52,16.92,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,89,0,1,26302,2017-03-07 04:06:52,89,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11.68,0,1,26330,2017-03-07 04:06:52,11.68,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,41.946,0,1,30544,2017-03-07 04:06:52,41.946,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,17.479,0,1,30683,2017-03-07 04:06:52,17.479,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.13,0,1,30709,2017-03-07 04:06:52,1.13,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,57.25,0,1,30777,2017-03-07 04:06:52,57.25,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6.24,0,1,30825,2017-03-07 04:06:52,6.24,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,63.6,4,1,30826,2017-03-07 04:06:52,63.6,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,22.84,0,1,30940,2017-03-07 04:06:52,22.84,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,68.753,0,1,30959,2017-03-07 04:06:52,68.753,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.7,0,1,31023,2017-03-07 04:06:52,5.7,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.7,0,1,31059,2017-03-07 04:06:52,8.7,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1515.252,0,1,31130,2017-03-07 04:06:52,1515.252,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,109.4,0,1,31174,2017-03-07 04:06:52,109.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,15.2,0,1,31178,2017-03-07 04:06:52,15.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,7,0,1,31189,2017-03-07 04:06:52,7,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.317,0,1,31199,2017-03-07 04:06:52,0.317,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,55.2,0,1,31202,2017-03-07 04:06:52,55.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,25.1,0,1,31228,2017-03-07 04:06:52,25.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,36,0,1,31256,2017-03-07 04:06:52,36,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6.2,0,1,31285,2017-03-07 04:06:52,6.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1088.484,0,1,31371,2017-03-07 04:06:52,1088.484,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,60.93,0,1,31425,2017-03-07 04:06:52,60.93,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,221.4,0,1,31454,2017-03-07 04:06:52,221.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,114.75,0,1,31506,2017-03-07 04:06:52,114.75,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,123.14,0,1,31517,2017-03-07 04:06:52,123.14,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,390.2,0,1,31556,2017-03-07 04:06:52,390.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14,0,1,31574,2017-03-07 04:06:52,14,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,177.74,0,1,31613,2017-03-07 04:06:52,177.74,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5954.716,48,1,31618,2017-03-07 04:06:52,5954.716,9.464
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8,2,1,31636,2017-03-07 04:06:52,8,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,619.22,0,1,31684,2017-03-07 04:06:52,619.22,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2,0,1,31687,2017-03-07 04:06:52,2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.54,0,1,31703,2017-03-07 04:06:52,5.54,5.54
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.26,0,1,31707,2017-03-07 04:06:52,0.26,0.26
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,21.7,0,1,31719,2017-03-07 04:06:52,21.7,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6,0,1,31721,2017-03-07 04:06:52,6,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.083,0,1,31755,2017-03-07 04:06:52,5.083,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.04,2,1,31758,2017-03-07 04:06:52,0.04,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.34,0,1,31776,2017-03-07 04:06:52,3.34,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,59.68,0,1,31816,2017-03-07 04:06:52,59.68,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,226.2,0,1,31875,2017-03-07 04:06:52,226.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,4.12,0,1,31886,2017-03-07 04:06:52,4.12,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.41,0,1,31887,2017-03-07 04:06:52,3.41,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.4,0,1,31914,2017-03-07 04:06:52,5.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,16.61,0,1,31943,2017-03-07 04:06:52,16.61,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.168,1,1,31982,2017-03-07 04:06:52,0.168,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,36.07,0,1,32007,2017-03-07 04:06:52,36.07,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,212.785,1,1,32051,2017-03-07 04:06:52,212.785,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,38.69,0,1,32073,2017-03-07 04:06:52,38.69,38.69
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,32.281,0,1,32094,2017-03-07 04:06:52,32.281,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.774,0,1,32095,2017-03-07 04:06:52,1.774,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1971.46,9,1,32099,2017-03-07 04:06:52,1971.46,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2781.1,0,1,32109,2017-03-07 04:06:52,2781.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,159.12,0,1,32114,2017-03-07 04:06:52,159.12,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,418.961,0,1,32117,2017-03-07 04:06:52,418.961,0
2015,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11,0,1,32129,2017-03-07 04:06:52,11,0
