Calendar Year,System Type,Inter/Intra,Commodity,Type A Miles,Type B Miles,Offshore Miles,Total Miles,Operator Count,Operator Count, VALUEOF(PORTAL_DATE)
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,8,0,0,8,1,32620,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,3.7,0,0,3.7,1,32624,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,8.9,8.9,1,32625,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,8.26,0,0,8.26,1,32630,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,30.225,14.961,0,45.186,1,32646,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,41.3,0,0,41.3,1,32649,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,102.5,0,0,102.5,1,32651,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,32654,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,34.4,0,0,34.4,1,32656,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.74,0,4.74,1,32663,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.76,0,0.76,1,32664,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.673,0,0,5.673,1,32667,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,20.89,0,0,20.89,1,32668,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.7,0,1.7,1,32669,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.8,0,0,1.8,1,32670,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.79,0,0,2.79,1,32671,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0.7,0,0,0.7,1,32673,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.6,0,9.6,1,32674,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.27,0,0,2.27,1,32675,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.5,0,0,2.5,1,32676,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.21,0,0,5.21,1,38888,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,15.88,7.24,0,23.12,1,38889,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.25,0,0,1.25,1,38890,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6,0,6,1,38892,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,37,0,0,37,1,38898,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.6,0,6.6,1,38905,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.36,51.77,0,57.13,1,38910,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,5.08,5.08,1,38912,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.06,0,0,5.06,1,38926,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,15.16,0,0,15.16,1,38927,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,11.07,0,0,11.07,1,38936,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.39,0,2.39,1,38942,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,38947,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.65,0,0,1.65,1,38949,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.55,0,6.55,1,38954,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,12.45,0,0,12.45,1,38958,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,6.45,0,0,6.45,1,38961,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,31.78,0,0,31.78,1,38963,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3,0,3,1,38968,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0.56,0,0,0.56,1,38988,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,7,8,1,38989,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,11.43,0,0,11.43,1,38990,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,14.62,0,0,14.62,1,38993,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,1,3,1,38999,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,4.26,0,0,4.26,1,39002,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,16.95,0,0,16.95,1,39003,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,8.35,0,0,8.35,1,39006,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0.5,0,0,0.5,1,39009,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,112.97,45.03,0,158,1,39010,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.69,0,0,2.69,1,39011,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,25.3,25.3,1,39014,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,3.6,0,0,3.6,1,39015,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.1,0,2.1,7.2,1,39016,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5,0,5,1,39022,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,20.085,20.085,1,39024,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.09,0,0,2.09,1,39025,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,39026,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,39030,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.02,0,3.02,1,39031,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,6,0,0,6,1,39033,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.16,0,0,5.16,1,39040,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,16.36,16.36,1,39041,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,11.26,0,0,11.26,1,39045,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0.53,0,0,0.53,1,39056,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5.85,0,5.85,1,39058,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.8,0,58,60.8,1,39060,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.86,0,8.92,11.78,1,39068,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.76,0,0,1.76,1,39082,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.54,5.88,0,7.42,1,39088,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.55,0,0,2.55,1,39089,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.8,0,0,1.8,1,39093,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,7.5,7.5,1,39101,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.2,3.8,0,6,1,39107,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.5,0,0,5.5,1,39109,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,5.65,0,0,5.65,1,39115,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.61,0,0,1.61,1,39116,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.83,0,0,2.83,1,39118,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.2,0,0,2.2,1,39122,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,2.25,0,0,2.25,1,39125,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,16.629,2.772,0,19.401,1,39142,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,NATURAL GAS,1.75,0,0,1.75,1,39269,2017-03-07 04:06:52
2013,GAS GATHERING,INTRASTATE,OTHER GAS,3.79,0,0,3.79,1,38972,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,428.66,428.66,1,994,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,8.18,0,0,8.18,1,1007,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,5.56,0,49.36,54.92,1,1472,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,31.97,31.97,1,1552,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,41.1,30.5,0,71.6,1,2616,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,25.64,2.95,0,28.59,1,2714,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,26.3,26.3,1,4908,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,2.014,0,0,2.014,1,7338,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,16,0,0,16,1,8326,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,12.12,12.12,1,12303,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,20.96,0,20.96,1,13063,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,264.72,264.72,1,18273,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,10.16,10.16,1,18667,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,1.5,16.9,0,18.4,1,19035,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,10.853,0,1523.327,1534.18,1,19570,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0.69,0,0,0.69,1,30826,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,250.82,250.82,1,30940,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,111.603,111.603,1,31130,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,15.4,15.4,1,31296,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,14.22,14.22,1,31336,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,3.56,0,53.064,56.624,1,31365,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,543.95,543.95,1,31485,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,899.177,899.177,1,31618,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,72.3,0,29.5,101.8,1,31728,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,12,12,1,31983,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,48,48,1,31995,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0.48,0.23,41.96,42.67,1,32083,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,3,0,0,3,1,32131,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,6.01,0,0,6.01,1,32262,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,255,255,1,32296,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,2.433,0,2.433,1,32314,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,63.77,63.77,1,32532,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,1,0,0,1,1,38925,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0.8,0,0,0.8,1,38941,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,134.813,134.813,1,38987,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,1.579,0,0,1.579,1,39003,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,8.53,8.53,1,39119,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,259.94,259.94,1,39130,2017-03-07 04:06:52
2014,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,2.25,2.25,1,39325,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,LANDFILL GAS,0,0.6,0,0.6,1,31902,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.359,0,0,0.359,1,3,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,29.2,37.8,0,67,1,402,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,333.89,0,0,333.89,1,473,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,85.195,0,85.195,1,630,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,18,0,18,1,878,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.1,0,0,5.1,1,990,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8,0,0,8,1,999,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,73,0,73,1,1042,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,29,0,0,29,1,1065,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.25,0,0.25,1,1426,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.591,4.782,11.373,1,2001,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,16.354,69.759,0,86.113,1,2859,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,3146,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,20.459,0,20.459,1,3260,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,32.763,0,0,32.763,1,3345,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,23.41,0,0,23.41,1,3527,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,200.77,557.16,0,757.93,1,4060,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,95.54,18.14,0,113.68,1,4461,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,16.62,0,0,16.62,1,4900,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,7.95,4.88,62.72,75.55,1,4908,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.3,78,0,80.3,1,5524,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,6255,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,61.638,0,61.638,1,7348,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,18.85,0,0,18.85,1,9011,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,23.04,0,0,23.04,1,9012,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,30.4,0,0,30.4,1,11175,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,21.36,21.36,1,11272,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,100,0,100,1,11525,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,12059,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.5,0,0,1.5,1,12395,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,49.53,0,0,49.53,1,12408,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,17,0,17,1,12878,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,7.863,21.973,0,29.836,1,12930,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,62.78,0,62.78,1,13062,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.62,1.36,0,3.98,1,13131,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.568,0,9.568,1,13302,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.64,0,0.64,1,14356,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.22,0,1.22,1,15208,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.575,273.42,0,274.995,1,15350,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,31.6,0,14.58,46.18,1,15454,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,7,0,0,7,1,15815,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8.2,0,0,8.2,1,18201,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,92.69,0,0,92.69,1,18388,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,18542,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.69,0,0,1.69,1,18548,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,10.53,0,10.53,1,18667,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,20.7,1,0,21.7,1,19035,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,13.67,0,0,13.67,1,19125,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,13.4,0,0,13.4,1,19269,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,11.22,11.22,1,19410,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5.68,0,5.68,1,20132,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,11.19,11.19,1,22110,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.241,0,0,6.241,1,22435,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,63.78,0,63.78,1,22465,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.72,0,0,6.72,1,25172,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.32,0,0,4.32,1,26040,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,21.29,0,0,21.29,1,26325,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30001,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,34.8,34.8,1,30020,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,22,1.64,0,23.64,1,30029,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,26,0,26,1,30034,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.5,0,0,4.5,1,30056,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,12,0,12,1,30065,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,11.06,0,11.06,1,30588,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.29,0,0,6.29,1,30619,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,60,27,0,87,1,30629,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,59.963,3.746,0,63.709,1,30711,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.48,18.35,0,23.83,1,30713,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7.6,27.45,35.05,1,30716,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.63,0,9.63,1,30718,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.3,0,0,1.3,1,30748,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.049,0,0,3.049,1,30782,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,30785,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,48,48,1,30792,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,30794,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.45,0,0,4.45,1,30807,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,132.58,21.78,0,154.36,1,30826,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5.44,0,5.44,1,30850,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.7,0,0,3.7,1,30940,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30948,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.4,0,0,5.4,1,30981,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,11.4,0,0,11.4,1,31067,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.1,0,3.1,1,31068,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,31075,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5,0,5,1,31104,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7,0,7,1,31106,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,2,6,1,31108,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,31116,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,700.947,590.484,122.476,1413.907,1,31130,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,97.1,13.3,11.2,121.6,1,31178,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,74.9,30.5,0,105.4,1,31202,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.78,0,0,0.78,1,31219,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,31231,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,13.163,147.942,0,161.105,1,31246,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.25,0,4.25,1,31255,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,31257,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,7.305,0,0,7.305,1,31304,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.57,2.57,1,31336,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.2,0,0,1.2,1,31361,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,10.95,10.95,1,31365,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.2,0.48,0,6.68,1,31408,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5,0,0,5,1,31429,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.19,0,0,3.19,1,31430,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.28,0,3.28,1,31450,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,11.96,6.74,0,18.7,1,31451,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,14.7,36.73,0,51.43,1,31472,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8,0,0,8,1,31477,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.76,0,0,2.76,1,31492,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,31501,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,13.2,0,13.2,1,31541,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,57.86,0,0,57.86,1,31557,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.75,0,0,1.75,1,31564,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,31575,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,31582,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6,5,0,11,1,31585,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,19,0,0,19,1,31595,2017-03-07 04:06:52
